f9a2a438fc958316274033894f89fee9,12682,268.2656038700027,76.15172480145164,0,16.820988997709794
bc95c0c981ff2bac3a0a4faa74da85c7,33659,199.1423472540851,21.2992795423128,1,14.737033055722494
af7f1f3fca2a0836129722001515a28f,14942,251.1452868840403,60.50883635273357,0,14.1828112905655
eefc4a13cb44670f5810c85f65b548da,5159,165.80726498915453,115.70191005252109,0,8.979245028341417
7493b49a1c49431497a174784790c8bd,23240,152.25769828516707,23.58552985484516,0,7.262509523307665
2b1ae94a4fad3afb9b497a43a52d3885,48434,103.5844046300162,7.699216597185001,0,6.6749196718761095
bc95c0c981ff2bac3a0a4faa74da85c7,16502,180.195478702146,39.3106122486805,1,6.64928523481437
212e48c9eea9872646eb3f030e3d5088,13863,177.0767949344573,45.98401945928343,0,6.56482934932769
39dce33b1079814f37fb13c8f1156752,9146,163.2403177530714,64.2537878756896,0,5.877817237026814
451f9f1f732a5771e96664618a66bc47,11041,161.072208958898,52.518789262932046,0,5.263131066327322
1c9d63d02fbf159bc749c71cce4c72b0,66240,66.59455191799063,3.619269125977752,0,5.191350499598223
0b0e0ccc79298b9c9c981f8d7e71e4d1,18081,136.45951198543634,27.16963902149056,0,4.704222284829035
234c6d74361ce2f3313f9143eb51e661,9672,154.32458607944125,57.4409129327945,0,4.65441587900285
99c13cd3cc599d709349dbf9a995519b,4849,121.05818459438684,89.87615272010572,1,4.624437219696966
9a9969962ae67b9bb90c1a43e7894220,60693,64.53633298663547,3.827966960800878,0,4.076334550938462
b57bd88c2de587a3a61d8ea0251b2646,39642,82.81305679473685,7.520483438299093,0,3.6910392759292012
be1091384a1809c835eb34a9157861bc,3125,84.60847093812451,97.46895852071944,1,3.6090572707341253
6bfa5bf48ec5e2f3d0be9cec9ece5428,16078,111.42966229240172,24.950042558318582,0,3.5904274155532607
0b0e0ccc79298b9c9c981f8d7e71e4d1,16083,131.02655224764288,29.328830945191463,0,3.5363405452977026
9b72b1fa173f953a55100f63b4ad0239,54629,58.60341455462805,3.861910201480184,1,3.533591521423867
2ec5a2df326c1270277e2894538b0879,77684,29.624696920171463,1.372855528971439,0,3.439773942860867
fa05fa5ca8688fe4344ac009d6d99fc9,13231,135.23629090395167,36.79620945160804,0,3.3762240934508903
7b51a711e3965315e1637f1b3188e309,49582,67.26385035078461,4.883826010705994,1,3.349336384847234
cbd3c10f91551fb88ea8707198964723,2846,78.42283775796308,99.1996542265169,1,3.2832784050792436
1938226a99c89e78663e576e059c8325,30771,76.6501277502134,8.967549312689489,0,3.260196010581264
bd796acfdee67dec24ca0de7e3ec0ca5,42163,71.08559467661706,6.069495549079084,0,3.1966949640829325
49a0075ccb2ca4ad1ac8b66130332b21,6499,115.86341808306696,64.18038238175735,1,3.171721269441112
157effcada21865ff6e2246a416babbb,13442,85.94510501219098,23.01758503525424,1,2.9827637312962527
80eff04567d10cd6d1bcb6e7287d854a,39873,74.8885515717794,6.761437204584703,0,2.8998810329165163
543b597d6b309fac084e65532874b68e,61328,44.05228097327132,2.58590222253745,1,2.8588178468511147
c568bba97c5eac1de1baf806758bfe10,61474,43.75268576560225,2.562216038588153,1,2.8457519599321093
4b9aabb284faf9a2f5a1c7cb5ddda1e0,11872,115.7806052993209,35.10867411367548,0,2.8345911619916726
59437f5f5707f3710bf9315561627c68,28841,68.7362634950923,8.57981861177949,1,2.8024035324134675
f73d3344c4ab9ed7688b768f4eb712b8,66896,35.131029049521786,1.890572000990768,1,2.7867900803134167
06225926e80227320ec6e3045e941c84,10745,126.35964435368328,42.33547879695298,0,2.7020396742969828
0e18d3a6acb4e00bcd69434ecd91b3a2,12144,111.05856860019786,32.92250057318118,0,2.7020396742969828
91ceeeb606025f99e8c3eb01cbca9b57,80797,9.926133306246342,0.4422698850512622,1,2.701327782743786
657e28510816a3290e499055a89bea56,13001,113.75892280363924,31.500047849634747,0,2.6384399083986114
b09a14faa81b7bdcc79f74c989cb0823,18919,73.14241200326045,13.917896464492712,1,2.6344280849739743
1fe043370d6f2ba691764149d4376aa0,59732,41.0465736025626,2.4738442538208223,0,2.597639863505876
50e057b22378730e3726bebbaa85dcd3,47530,61.11921950204748,4.629269728747548,0,2.5786058091042743
9b72b1fa173f953a55100f63b4ad0239,35853,64.83647397515205,6.51023084011233,0,2.573514055596855
6f3550851b62994eb8f02bc16155ad3e,6156,117.3487565241955,68.625003815319,0,2.567736304636917
8e784a3c64f84cfe9d2d6717c73c8fb5,42027,54.09471284673337,4.633710858453854,1,2.5635514544953595
af704dfaf2341170db03cf322516c649,85317,0.1880349171588067,0.0079342417310935,0,2.553641905553813
9ca8c5d5a5c703879a4b84daa1ff6855,42254,61.370167245459285,5.2286789909512335,0,2.5519386492159195
4ae9010cc3cd545786332c9029ae16c3,78714,0.0033716585044496,0.0001542034532105,1,2.5507130282732597
63cc7189a4b5d7eebac8ae5b9202d01e,1341,44.53785295776829,119.56470592689472,1,2.5446288935618555
3e7a9846755ce7048f255da61e433e71,27739,69.37546284500058,9.003629050867087,1,2.5376705398862622
38bcfb9d26dfcf35cf721f9b6168c936,8145,99.82676326664505,44.12232630569947,1,2.5304422265258184
898a2b060d8e419d81d3bcc9f6c5e275,77484,0.1175204998621941,0.0054601440233325,1,2.5249625199071475
1b6b06d46da0d2c41888b9f889aa9394,34365,65.18814168722159,6.828962900450974,0,2.5128916695208448
1fbaa62c55cdf19bf79c128f89fe7b9c,72747,36.50427717540309,1.8064717147298324,0,2.509756610569329
330829b96b859471cd454391028c650b,15114,76.91449898596979,18.320245887884827,1,2.5094107530159255
98d347cda829e35287816f4dd2b41a96,48164,63.578692136044495,4.752165345273652,1,2.508880966156664
d0999651b1777ee13d942a1bd64981a4,65406,24.884735148191723,1.3696762763888664,1,2.5020345482537945
c839f6d388ec6293da448332f9b4ba22,25890,71.19904934978115,9.900215436817772,1,2.500279750259365
